filing|tech_field|variable|patents|mean|std_dev|kurtosis|skewness|min|p1|p10|p25|p50|p75|p90|p99|max
2000|25|"radicalness"|3312|.2611297|.2447076|2.937059|.8114135|0|0|0|0|.212406|.4285714|.6176471|.9464286|1
2000|26|"radicalness"|2702|.2903098|.252262|2.595424|.6317748|0|0|0|.0625|.25|.4615385|.6551724|.96|1
2000|27|"radicalness"|3281|.2730801|.2252678|3.113961|.8235059|0|0|0|.0952381|.2307692|.4117647|.6|.8888889|1
2000|28|"radicalness"|3200|.2880898|.2599832|2.632839|.7061939|0|0|0|.0526316|.2376917|.4705882|.6666667|1|1
2000|29|"radicalness"|3163|.2965062|.2518169|2.567277|.6381684|0|0|0|.0769231|.25|.469697|.6666667|.925|1
2000|30|"radicalness"|1284|.323835|.2367282|2.745526|.531995|0|0|0|.1403941|.295207|.5|.6470588|1|1
2000|31|"radicalness"|3277|.2866219|.2468789|2.733784|.703591|0|0|0|.0769231|.25|.4444444|.65|.952381|1
2000|32|"radicalness"|4766|.2846343|.2567|2.604893|.7017255|0|0|0|.0526316|.2352941|.4615385|.6666667|.9615384|1
2000|33|"radicalness"|1859|.2538333|.2581477|2.853884|.8498778|0|0|0|0|.2|.4285714|.6363636|1|1
2000|34|"radicalness"|1681|.3013352|.2730694|2.335354|.6083884|0|0|0|0|.25|.5|.7|.9888889|1
2000|35|"radicalness"|3196|.2637145|.2509546|2.736217|.787569|0|0|0|0|.2|.4375|.6363636|.9230769|1
2001|1|"radicalness"|6436|.242097|.2457681|3.170956|.954268|0|0|0|0|.1818182|.4|.6153846|1|1
2001|2|"radicalness"|4674|.2434116|.2372083|3.417346|1.016899|0|0|0|.0357143|.1851852|.3809524|.6|.9512195|1
2001|3|"radicalness"|4755|.320755|.2531034|2.809995|.6815236|0|0|0|.1176471|.28|.5|.6875|1|1
2001|4|"radicalness"|5024|.3128217|.2558219|2.603372|.6143453|0|0|0|.0952381|.2727273|.5|.6666667|1|1
2001|5|"radicalness"|1417|.3319679|.2755896|2.477836|.6190875|0|0|0|.1111111|.2857143|.5|.75|1|1
2001|6|"radicalness"|5695|.2937151|.2779059|2.581301|.7247812|0|0|0|0|.2444444|.5|.7|1|1
2001|7|"radicalness"|1154|.4072078|.2776066|2.34884|.4150288|0|0|0|.2|.368421|.6|.8222222|1|1
2001|8|"radicalness"|2767|.2058482|.2242126|3.65444|1.126862|0|0|0|0|.1428571|.3333333|.5454546|.85|1
2001|9|"radicalness"|3868|.2760543|.2448869|2.670187|.6785429|0|0|0|.047619|.2352941|.4444444|.625|.9166667|1
2001|10|"radicalness"|4802|.3196986|.2548837|2.63573|.6018579|0|0|0|.1111111|.2857143|.5|.6842105|1|1
2001|11|"radicalness"|858|.3803916|.2774948|2.234896|.3864754|0|0|0|.1463415|.3623737|.5714286|.7826087|1|1
2001|12|"radicalness"|1824|.4523494|.277252|2.104077|.0371544|0|0|0|.25|.4545455|.6666667|.8214286|1|1
2001|13|"radicalness"|6113|.2575982|.2263709|3.112769|.8368262|0|0|0|.0666667|.2142857|.4|.5909091|.8909091|1
2001|14|"radicalness"|4173|.2642295|.2515493|3.189988|.9608958|0|0|0|.0508475|.2|.4146341|.6428571|1|1
2001|15|"radicalness"|4192|.31285|.2556555|2.634938|.6570377|0|0|0|.0951051|.2752953|.483871|.7|1|1
2001|16|"radicalness"|6876|.1989632|.2117288|4.360284|1.286747|0|0|0|.0208333|.1350279|.3103448|.5|.9|1
2001|17|"radicalness"|2966|.3069552|.2385075|2.724817|.6553313|0|0|0|.1111111|.2666667|.4666667|.6530612|.95|1
2001|18|"radicalness"|915|.3538759|.2531352|2.470559|.4863144|0|0|0|.1558442|.3333333|.5333334|.7179487|1|1
2001|19|"radicalness"|2900|.3507357|.2561763|2.302284|.4178824|0|0|0|.1357584|.3274295|.5327957|.7142857|.9594156|1
2001|20|"radicalness"|1960|.2995001|.2445319|2.573739|.5957382|0|0|0|.0909091|.2620137|.4677083|.6457517|.9285714|1
2001|21|"radicalness"|1685|.3641653|.2616577|2.319858|.37157|0|0|0|.1481481|.3478261|.5555556|.7333333|1|1
2001|22|"radicalness"|77|.6014551|.2599885|2.523715|-.5711028|0|0|.2173913|.4166667|.6363636|.8|.9|1|1
2001|23|"radicalness"|2860|.3096854|.2406271|2.628132|.570042|0|0|0|.1111111|.2784238|.4814815|.6545093|.9361702|1
2001|24|"radicalness"|1339|.2954411|.2348393|2.966023|.7510696|0|0|0|.1111111|.25|.4444444|.625|.9285714|1
2001|25|"radicalness"|3394|.255985|.2398311|2.740213|.7541596|0|0|0|0|.2060124|.4166667|.6060606|.8783784|1
2001|26|"radicalness"|2968|.2877867|.2431032|2.681394|.6422545|0|0|0|.0769231|.25|.4444444|.6363636|.9230769|1
2001|27|"radicalness"|3482|.278569|.2266955|3.081744|.790467|0|0|0|.1|.2380952|.4166667|.6|.9090909|1
2001|28|"radicalness"|3129|.2944882|.2596953|2.536043|.6429533|0|0|0|.0526316|.25|.4761905|.6666667|.9714286|1
2001|29|"radicalness"|3171|.2970615|.2476114|2.664448|.6344327|0|0|0|.0882353|.2580645|.4615385|.6666667|.9333333|1
2001|30|"radicalness"|1385|.3198721|.2380903|2.614043|.5017069|0|0|0|.125|.2972973|.4888889|.65625|.9545454|1
2001|31|"radicalness"|3595|.2795447|.2365254|2.843539|.7245384|0|0|0|.0833333|.24|.4347826|.625|.9090909|1
2001|32|"radicalness"|5088|.2811466|.254755|2.631477|.7120327|0|0|0|.0466933|.2307692|.4545455|.6666667|.9565217|1
2001|33|"radicalness"|1968|.2582854|.2574893|2.776022|.8236098|0|0|0|0|.2|.4285714|.6470588|.9411765|1
2001|34|"radicalness"|1726|.2967017|.2641532|2.51345|.6474632|0|0|0|.0555556|.25|.5|.6774194|1|1
2001|35|"radicalness"|3151|.2581788|.245426|2.752932|.7762917|0|0|0|0|.2|.4285714|.625|.9090909|1
2002|1|"radicalness"|6179|.2487128|.2444462|3.047093|.8966277|0|0|0|0|.1964286|.4|.6111111|.95|1
2002|2|"radicalness"|4751|.2377356|.2390492|3.4004|1.031998|0|0|0|.025641|.1714286|.375|.6|.9856734|1
2002|3|"radicalness"|4143|.3199869|.2571876|2.636471|.6302913|0|0|0|.1111111|.2790698|.5|.6923077|1|1
2002|4|"radicalness"|5396|.300487|.2481592|2.76949|.6834056|0|0|0|.0909091|.25|.4696691|.6666667|1|1
2002|5|"radicalness"|1388|.3319258|.2764036|2.470212|.5830602|0|0|0|.0952381|.2857143|.5263158|.7368421|1|1
2002|6|"radicalness"|5919|.291552|.2712307|2.623819|.7185732|0|0|0|0|.25|.4814815|.6923077|1|1
2002|7|"radicalness"|903|.396378|.277453|2.222013|.3447486|0|0|0|.1764706|.3809524|.6|.7894737|1|1
2002|8|"radicalness"|2779|.2182497|.2203096|3.650487|1.041054|0|0|0|0|.1666667|.3571429|.5333334|.9|1
2002|9|"radicalness"|3835|.2854825|.2438634|2.623606|.6304242|0|0|0|.0666667|.25|.4545455|.64|.9230769|1
2002|10|"radicalness"|4864|.3252454|.2554724|2.661092|.5913638|0|0|0|.125|.2916667|.5|.6875|1|1
2002|11|"radicalness"|907|.4008345|.274586|2.255417|.3621973|0|0|.0344828|.1785714|.375|.6|.8064516|1|1
2002|12|"radicalness"|1761|.4344213|.275635|2.092533|.104746|0|0|0|.2142857|.4285714|.65625|.8064516|1|1
2002|13|"radicalness"|6361|.2577776|.226735|2.973592|.8013092|0|0|0|.0666667|.2083333|.4|.5909091|.8809524|1
2002|14|"radicalness"|4211|.2648299|.2477282|3.152124|.936309|0|0|0|.0526316|.2|.4166667|.6363636|1|1
2002|15|"radicalness"|4045|.3204681|.2620695|2.583516|.6728167|0|0|0|.1034483|.2692308|.5|.7142857|1|1
2002|16|"radicalness"|7357|.1936906|.2072687|4.409574|1.301792|0|0|0|.0206186|.129771|.3023256|.5|.8571429|1
2002|17|"radicalness"|2702|.3073744|.2362927|2.751613|.6425236|0|0|0|.1111111|.2666667|.4666667|.6363636|.952381|1
2002|18|"radicalness"|973|.3557918|.251682|2.472067|.4881844|0|0|.0277778|.1555556|.32|.5365854|.7083333|1|1
2002|19|"radicalness"|2837|.3595107|.256081|2.269779|.384411|0|0|.0078125|.1428571|.3387978|.55|.7142857|1|1
2002|20|"radicalness"|1806|.3151888|.2517782|2.434967|.5233312|0|0|0|.0985916|.2857143|.5|.6666667|.9354839|1
2002|21|"radicalness"|1795|.3752667|.2548756|2.264252|.2850068|0|0|0|.1666667|.3636364|.5609756|.7254902|1|1
2002|22|"radicalness"|84|.5362121|.2755861|2.118479|.0044499|0|0|.1428571|.336478|.5|.781746|.8888889|1|1
2002|23|"radicalness"|2839|.3081163|.2386525|2.671093|.6137053|0|0|0|.1111111|.2666667|.46875|.6470588|.9285714|1
2002|24|"radicalness"|1233|.3012109|.2371058|2.732008|.6530786|0|0|0|.1111111|.25|.4545455|.6458333|.9|1
2002|25|"radicalness"|3397|.2551401|.2411788|3.045571|.8535608|0|0|0|0|.2|.4090909|.6|.9375|1
2002|26|"radicalness"|2824|.2915533|.244811|2.720738|.6386775|0|0|0|.082483|.25|.4545455|.6363636|.9642857|1
2002|27|"radicalness"|3720|.2666102|.2285171|3.197605|.8751364|0|0|0|.0833333|.2184659|.4|.6|.9090909|1
2002|28|"radicalness"|3072|.3100248|.2563377|2.375669|.528675|0|0|0|.0833333|.2857143|.5|.6666667|.9354839|1
2002|29|"radicalness"|3367|.2986982|.249931|2.625493|.6541495|0|0|0|.0909091|.2592593|.4615385|.6666667|.9411765|1
2002|30|"radicalness"|1335|.3070697|.2361375|2.666901|.5586628|0|0|0|.12|.2777778|.4705882|.6363636|.9230769|1
2002|31|"radicalness"|3600|.2853169|.234819|2.766619|.6689819|0|0|0|.0909091|.25|.4375|.625|.9039938|1
2002|32|"radicalness"|4936|.2738972|.2457022|2.668688|.6997464|0|0|0|.0454545|.2272727|.4431525|.6363636|.9166667|1
2002|33|"radicalness"|2004|.2511822|.253995|2.914875|.8734146|0|0|0|0|.2|.4117647|.6315789|.95|1
2002|34|"radicalness"|1754|.3017058|.2649654|2.387977|.5876964|0|0|0|.047619|.25|.5|.6875|1|1
2002|35|"radicalness"|3012|.2684873|.2463394|2.699051|.7301743|0|0|0|0|.2222222|.4285714|.6363636|.9090909|1
2003|1|"radicalness"|6241|.2605142|.2466515|2.920027|.8384858|0|0|0|.030303|.2|.4242424|.625|.9655172|1
2003|2|"radicalness"|5594|.2415978|.2335432|3.440465|1.014199|0|0|0|.0416667|.1818182|.3764706|.5862069|.9565217|1
2003|3|"radicalness"|3908|.3191368|.257431|2.70928|.6612972|0|0|0|.1111111|.2777778|.5|.6888889|1|1
2003|4|"radicalness"|5603|.2927226|.2438281|2.823383|.7076787|0|0|0|.0909091|.25|.4545455|.64|1|1
2003|5|"radicalness"|1284|.3196496|.266346|2.494167|.5826623|0|0|0|.0909091|.2857143|.5|.7|1|1
2003|6|"radicalness"|5886|.2946748|.2681718|2.581516|.6725485|0|0|0|0|.25|.5|.6666667|1|1
2003|7|"radicalness"|822|.3838713|.2865459|2.294941|.4620175|0|0|0|.1666667|.3333333|.58|.8181818|1|1
2003|8|"radicalness"|2956|.2214837|.2217034|3.34067|.9880075|0|0|0|0|.1651515|.36|.5555556|.8571429|1
2003|9|"radicalness"|3594|.3056229|.2500793|2.412706|.5307238|0|0|0|.0909091|.2727273|.5|.6666667|.9166667|1
2003|10|"radicalness"|4984|.3300502|.2558386|2.562364|.5557244|0|0|0|.125|.2967968|.5|.6896552|1|1
2003|11|"radicalness"|885|.4225599|.2887317|2.112506|.2538233|0|0|0|.1904762|.4090909|.6470588|.8235294|1|1
2003|12|"radicalness"|1672|.4433812|.2764492|2.077318|.0537536|0|0|0|.2222222|.4478222|.65|.8095238|1|1
2003|13|"radicalness"|7457|.263755|.2304159|3.129405|.8549358|0|0|0|.0769231|.2173913|.4|.6|.9032258|1
2003|14|"radicalness"|4637|.2853456|.2503992|2.92755|.8241985|0|0|0|.0714286|.2325581|.4444444|.6601942|1|1
2003|15|"radicalness"|4290|.3707355|.2628719|2.284826|.394875|0|0|0|.1538462|.3392857|.5625|.75|1|1
2003|16|"radicalness"|7092|.2333538|.2240372|3.66704|1.068399|0|0|0|.0416667|.1764706|.3618855|.56|.9310345|1
2003|17|"radicalness"|2869|.3258371|.2358583|2.622922|.5787081|0|0|.030303|.14|.2916667|.483871|.6744186|.92|1
2003|18|"radicalness"|1111|.3543914|.2459491|2.419155|.4276582|0|0|.025641|.1538462|.3333333|.5294118|.6960784|.948718|1
2003|19|"radicalness"|2781|.3489843|.2573958|2.300989|.4332129|0|0|0|.1304348|.3170732|.5384616|.7142857|.9677419|1
2003|20|"radicalness"|1852|.307638|.2452586|2.585986|.5890467|0|0|0|.1|.2727273|.4788565|.6666667|.9459459|1
2003|21|"radicalness"|1881|.3883303|.2530101|2.261389|.2475683|0|0|.0357143|.1944444|.375|.5789474|.7307692|1|1
2003|22|"radicalness"|131|.5801332|.2553441|2.524884|-.4744951|0|0|.2105263|.40625|.6060606|.7692308|.90625|1|1
2003|23|"radicalness"|2928|.3244653|.2552401|2.482914|.5758383|0|0|0|.1111111|.2857143|.5|.7|.9459459|1
2003|24|"radicalness"|1321|.3067384|.2369868|2.80412|.6758976|0|0|0|.1111111|.2727273|.4545455|.6521739|.9411765|1
2003|25|"radicalness"|3529|.2457054|.227363|2.972801|.8140715|0|0|0|.0344828|.2|.3947369|.5769231|.8666667|1
2003|26|"radicalness"|2797|.2862177|.2403792|2.789959|.6615545|0|0|0|.0833333|.25|.4444444|.625|1|1
2003|27|"radicalness"|3720|.2786818|.2276941|2.999709|.7623115|0|0|0|.0952381|.2352941|.4285714|.6|.9|1
2003|28|"radicalness"|3408|.3035441|.2578756|2.418576|.5630109|0|0|0|.0666667|.2727273|.4848485|.6730769|.9545454|1
2003|29|"radicalness"|3337|.3039151|.2507466|2.467282|.5863737|0|0|0|.0909091|.2580645|.4772727|.6756757|.9230769|1
2003|30|"radicalness"|1581|.3138582|.2406839|2.615023|.5592121|0|0|0|.1153846|.28|.5|.6470588|.9130435|1
2003|31|"radicalness"|3734|.278375|.2317022|2.794043|.6555212|0|0|0|.0833333|.25|.4285714|.6|.9|1
2003|32|"radicalness"|5632|.2727555|.2452946|2.640199|.7028686|0|0|0|.0454545|.2272727|.4444444|.6363636|.9|1
2003|33|"radicalness"|2020|.2444782|.2548193|3.112705|.9651736|0|0|0|0|.1666667|.4|.6363636|1|1
2003|34|"radicalness"|2007|.2893297|.2579848|2.435544|.6338844|0|0|0|.0526316|.25|.4761905|.6666667|.9210526|1
2003|35|"radicalness"|3108|.2570482|.2433828|2.841101|.7976354|0|0|0|0|.2|.4285714|.6111111|.9166667|1
2004|1|"radicalness"|6568|.2678289|.2437792|2.829074|.7766163|0|0|0|.05|.2222222|.4285714|.625|.9333333|1
2004|2|"radicalness"|5966|.2508504|.2362045|3.232861|.9276255|0|0|0|.047619|.2|.4|.5949367|.9642857|1
2004|3|"radicalness"|4123|.3236931|.2518571|2.657657|.6042889|0|0|0|.1176471|.2884615|.5|.6842105|1|1
2004|4|"radicalness"|6306|.2966453|.2443226|2.736004|.6694826|0|0|0|.0909091|.25|.4666667|.6428571|1|1
2004|5|"radicalness"|1163|.3455327|.2652958|2.494404|.5189458|0|0|0|.125|.3125|.5277778|.7142857|1|1
2004|6|"radicalness"|7055|.3014874|.2711672|2.499776|.6352212|0|0|0|0|.25|.5|.6875|1|1
2004|7|"radicalness"|774|.3891658|.295626|2.196671|.4628024|0|0|0|.1463415|.3333333|.6|.8333333|1|1
2004|8|"radicalness"|2920|.2330491|.221162|3.24875|.9287826|0|0|0|.0379808|.1849003|.367884|.5594118|.8571429|1
2004|9|"radicalness"|3657|.3130842|.244199|2.460999|.4985179|0|0|0|.1052632|.2857143|.5|.6666667|.9230769|1
2004|10|"radicalness"|5414|.3372898|.2501816|2.583036|.5274267|0|0|0|.1428571|.3061111|.5|.6842105|1|1
2004|11|"radicalness"|981|.4371486|.2892373|2.004437|.1605155|0|0|0|.2038835|.4285714|.6666667|.8409091|1|1
2004|12|"radicalness"|1897|.4527663|.2730318|2.085266|.016338|0|0|.0625|.25|.4583333|.6666667|.8181818|1|1
2004|13|"radicalness"|7963|.278537|.2344423|2.802732|.7211821|0|0|0|.0833333|.2380952|.4285714|.62|.8904762|1
2004|14|"radicalness"|5333|.3096874|.2609067|2.580669|.6711244|0|0|0|.0779221|.2621951|.5|.6930693|1|1
2004|15|"radicalness"|4236|.4043529|.260351|2.236034|.2866416|0|0|.0526316|.2|.375|.596464|.7777778|1|1
2004|16|"radicalness"|6647|.2758137|.2307329|3.042975|.7877593|0|0|0|.0833333|.2352941|.4210526|.6115108|.9333333|1
2004|17|"radicalness"|2961|.3538804|.24406|2.617568|.5161393|0|0|.0487805|.1578947|.3333333|.5135135|.6896552|1|1
2004|18|"radicalness"|1168|.3713399|.2522594|2.4398|.4219843|0|0|.0357143|.1666667|.3571429|.55|.7303922|1|1
2004|19|"radicalness"|2755|.3865225|.2583888|2.109372|.2298589|0|0|.028169|.1724138|.375|.5833333|.7391304|.974359|1
2004|20|"radicalness"|1980|.3490547|.2581708|2.220391|.3866981|0|0|0|.1307912|.3220046|.5463122|.7067873|1|1
2004|21|"radicalness"|1993|.4052597|.2499142|2.284234|.2256181|0|0|.075|.2142857|.3947369|.5882353|.75|1|1
2004|22|"radicalness"|90|.5065925|.2891648|1.946025|-.1578514|0|0|.1055556|.2631579|.5|.7407407|.8819444|1|1
2004|23|"radicalness"|3011|.3362096|.252884|2.449131|.520642|0|0|0|.125|.3|.5|.7|1|1
2004|24|"radicalness"|1346|.3080743|.2359713|2.588278|.5729637|0|0|0|.1111111|.2738636|.4736842|.6470588|.9090909|1
2004|25|"radicalness"|3738|.2459947|.2370236|3.15381|.8948127|0|0|0|0|.2|.3913043|.6|.9230769|1
2004|26|"radicalness"|3050|.288585|.2431118|2.633211|.6215837|0|0|0|.0833333|.25|.4583333|.6363636|.9285714|1
2004|27|"radicalness"|3878|.2782809|.2248101|2.993694|.7439039|0|0|0|.0967742|.24|.4230769|.6|.9|1
2004|28|"radicalness"|3077|.3069884|.2597909|2.349795|.5417587|0|0|0|.0714286|.2727273|.5|.6923077|.920354|1
2004|29|"radicalness"|3347|.313464|.258869|2.423097|.5723493|0|0|0|.0952381|.2702703|.5|.6923077|.9836066|1
2004|30|"radicalness"|1683|.3165953|.2382758|2.769477|.5896741|0|0|0|.125|.2903226|.4594595|.6666667|1|1
2004|31|"radicalness"|3874|.2776012|.2333355|2.789914|.6865457|0|0|0|.08|.25|.4285714|.6153846|.9|1
2004|32|"radicalness"|5785|.2879678|.2470681|2.573381|.6464026|0|0|0|.0769231|.25|.4603175|.65|.9166667|1
2004|33|"radicalness"|2285|.2510893|.2489108|2.847041|.8332695|0|0|0|0|.2|.4230769|.625|.9285714|1
2004|34|"radicalness"|2288|.2952161|.260022|2.347202|.5813758|0|0|0|.047619|.25|.5|.6818182|.9166667|1
2004|35|"radicalness"|3451|.2590819|.2436836|2.944648|.8098626|0|0|0|0|.2142857|.4166667|.6153846|.9230769|1
2005|1|"radicalness"|7052|.2961276|.2586105|2.639944|.7067392|0|0|0|.0714286|.25|.4736842|.6842105|1|1
2005|2|"radicalness"|6004|.2905057|.2548565|2.824483|.77343|0|0|0|.0714286|.2421799|.4516129|.6666667|1|1
2005|3|"radicalness"|4338|.375174|.2678456|2.335536|.4101947|0|0|0|.1578947|.35|.5652174|.75|1|1
2005|4|"radicalness"|6816|.3298573|.2510317|2.581047|.5390829|0|0|0|.125|.3|.5|.6764706|1|1
2005|5|"radicalness"|1200|.3687474|.2637257|2.362571|.4244669|0|0|0|.1666667|.3333333|.5521778|.75|1|1
2005|6|"radicalness"|7636|.3538038|.2872267|2.210308|.449685|0|0|0|.0952381|.3333333|.5625|.7692308|1|1
2005|7|"radicalness"|907|.4437906|.308686|1.947552|.1688903|0|0|0|.1851852|.4285714|.6666667|.9|1|1
2005|8|"radicalness"|3007|.2645167|.234858|2.71275|.7108267|0|0|0|.0526316|.2205882|.4285714|.6111111|.8888889|1
2005|9|"radicalness"|3836|.3401766|.2514629|2.380222|.4165036|0|0|0|.1351351|.3157895|.5116531|.6923077|.9615384|1
2005|10|"radicalness"|5571|.363764|.2580466|2.443836|.4111052|0|0|0|.16|.3333333|.5384616|.7272727|1|1
2005|11|"radicalness"|1089|.4706663|.2962376|1.986717|.1353442|0|0|.0666667|.2307692|.4541985|.7142857|.90625|1|1
2005|12|"radicalness"|2121|.4838782|.2781988|2.088748|-.0678212|0|0|.0833333|.2727273|.5|.7|.8571429|1|1
2005|13|"radicalness"|8501|.2972528|.2428896|2.730449|.6764671|0|0|0|.0952381|.2510822|.4615385|.6470588|.952381|1
2005|14|"radicalness"|5318|.3221967|.2699235|2.420237|.6126899|0|0|0|.0816327|.2758621|.5|.7272727|1|1
2005|15|"radicalness"|4195|.447667|.2698519|2.123441|.1531237|0|0|.0833333|.245614|.4285714|.6666667|.8311688|1|1
2005|16|"radicalness"|7178|.2891332|.2452686|2.755978|.7248978|0|0|0|.0769231|.2424242|.45|.65|1|1
2005|17|"radicalness"|3110|.3875304|.2483628|2.342681|.3589867|0|0|.0724115|.1904762|.3675438|.5714286|.7368421|1|1
2005|18|"radicalness"|1209|.3943904|.2615348|2.30197|.367143|0|0|.0571429|.1875|.3709677|.5833333|.7681159|1|1
2005|19|"radicalness"|3248|.4159399|.2692414|2.151047|.2100571|0|0|.047619|.1983007|.4054054|.6190476|.7889909|1|1
2005|20|"radicalness"|2018|.3744117|.2621398|2.251441|.3674252|0|0|0|.1666667|.3386092|.5714286|.7419355|1|1
2005|21|"radicalness"|2065|.4394653|.2573004|2.333399|.1955737|0|0|.1|.25|.4285714|.625|.7857143|1|1
2005|22|"radicalness"|143|.6298972|.2654271|2.384674|-.5037244|0|0|.2363636|.4615385|.6666667|.8541667|.9545454|1|1
2005|23|"radicalness"|3122|.3624215|.2554136|2.380194|.4443147|0|0|0|.1525424|.3333333|.5353535|.7368421|1|1
2005|24|"radicalness"|1485|.3140973|.2373245|2.849803|.6895789|0|0|0|.125|.2666667|.4782609|.6666667|1|1
2005|25|"radicalness"|4047|.2617762|.2428622|3.017306|.8317212|0|0|0|.04|.2142857|.4166667|.6153846|.9583333|1
2005|26|"radicalness"|3236|.3100571|.2525679|2.479634|.5450439|0|0|0|.0909091|.2777778|.5|.6666667|.9411765|1
2005|27|"radicalness"|3912|.3135485|.2395298|2.714558|.6210289|0|0|0|.1176471|.2777778|.4761905|.6666667|.9473684|1
2005|28|"radicalness"|3282|.3373309|.272404|2.171496|.4351875|0|0|0|.0952381|.3076923|.5384616|.7297297|.9779117|1
2005|29|"radicalness"|3477|.3240647|.2604378|2.454107|.5700629|0|0|0|.1111111|.28|.5|.7142857|.9821429|1
2005|30|"radicalness"|1989|.3494931|.2508219|2.444506|.4585319|0|0|0|.1521739|.3181818|.5263158|.7|1|1
2005|31|"radicalness"|4190|.3096232|.2462286|2.593517|.6113074|0|0|0|.1052632|.2719569|.4761905|.6666667|.9361702|1
2005|32|"radicalness"|6254|.3046953|.2570696|2.424242|.5811528|0|0|0|.0769231|.2592593|.5|.6666667|.96|1
2005|33|"radicalness"|2547|.2638116|.261983|2.771774|.8161399|0|0|0|0|.2|.4375|.6571429|1|1
2005|34|"radicalness"|2368|.3207409|.2734336|2.195792|.4929422|0|0|0|.0666667|.2857143|.5169931|.7272727|.952381|1
2005|35|"radicalness"|3624|.2818581|.2541972|2.625578|.6975236|0|0|0|.0434783|.2307692|.4545455|.6666667|.962963|1
2006|1|"radicalness"|7411|.3174874|.2677839|2.477904|.621067|0|0|0|.0869565|.2727273|.5|.7142857|1|1
2006|2|"radicalness"|5677|.3195491|.2562247|2.65763|.6505038|0|0|0|.1071429|.2777778|.5|.6875|1|1
2006|3|"radicalness"|4301|.4219768|.2825322|2.119043|.2746003|0|0|.0425532|.1904762|.4|.6363636|.8235294|1|1
2006|4|"radicalness"|7845|.373813|.2572821|2.462327|.4049058|0|0|0|.1666667|.35|.5526316|.7272727|1|1
2006|5|"radicalness"|1157|.415938|.2775339|2.22256|.2747346|0|0|0|.2|.4|.6190476|.8|1|1
2006|6|"radicalness"|7770|.3917193|.2969505|2.061884|.3167807|0|0|0|.1333333|.375|.6122449|.8181818|1|1
2006|7|"radicalness"|1045|.4759368|.3107956|1.892599|.074224|0|0|0|.2272727|.4666667|.7272727|.92|1|1
2006|8|"radicalness"|3213|.2766363|.2441741|2.657929|.6937007|0|0|0|.0535714|.2333333|.4482759|.6315789|.9166667|1
2006|9|"radicalness"|3424|.3739352|.2614785|2.210781|.293263|0|0|0|.16|.36|.5714286|.7391304|1|1
2006|10|"radicalness"|5979|.3879672|.2670744|2.347315|.3622544|0|0|0|.1818182|.3636364|.5714286|.76|1|1
2006|11|"radicalness"|1174|.4913977|.29169|1.974089|-.0346879|0|0|.0769231|.25|.5|.7307692|.8888889|1|1
2006|12|"radicalness"|2074|.5077078|.282535|2.081551|-.124182|0|0|.1|.2916667|.5161964|.7333333|.875|1|1
2006|13|"radicalness"|9463|.3216264|.2535687|2.503526|.588376|0|0|0|.1111111|.2830189|.5|.6923077|.9846154|1
2006|14|"radicalness"|5136|.3326831|.2744592|2.339954|.5668595|0|0|0|.0871676|.2903226|.5294118|.741214|1|1
2006|15|"radicalness"|4353|.4934968|.275264|2.049736|-.0281237|0|0|.1176471|.2857143|.5|.7142857|.8666667|1|1
2006|16|"radicalness"|8102|.2882534|.2495342|2.653266|.7033179|0|0|0|.0666667|.2407407|.4556962|.6585366|.9722222|1
2006|17|"radicalness"|3225|.4201362|.2591434|2.266265|.2945521|0|0|.0833333|.2156863|.3972603|.609375|.7848101|1|1
2006|18|"radicalness"|1366|.4048065|.2492741|2.359373|.2779959|0|0|.0769231|.2027972|.4|.5853658|.75|1|1
2006|19|"radicalness"|3620|.4552141|.2790331|2.035936|.0497303|0|0|.0588235|.2222222|.4615385|.6666667|.8333333|1|1
2006|20|"radicalness"|2254|.3888145|.2683603|2.250664|.3584063|0|0|.0285714|.1666667|.3636364|.5882353|.7692308|1|1
2006|21|"radicalness"|2103|.4893896|.2629174|2.269679|.0126076|0|0|.125|.3|.5|.68|.8510638|1|1
2006|22|"radicalness"|177|.71807|.2756746|2.997368|-1.029462|0|0|.25|.5869565|.8181818|.9375|1|1|1
2006|23|"radicalness"|3209|.3962061|.2682974|2.15994|.3256885|0|0|.047619|.1666667|.3703704|.6|.7777778|1|1
2006|24|"radicalness"|1612|.3540861|.2442462|2.528082|.4935962|0|0|.0434783|.1538462|.3333333|.5104212|.7083333|1|1
2006|25|"radicalness"|3930|.2794174|.2523282|2.875187|.7705135|0|0|0|.0555556|.2307692|.4444444|.6363636|1|1
2006|26|"radicalness"|3123|.3435456|.2632298|2.420258|.473011|0|0|0|.125|.3181818|.5263158|.7142857|1|1
2006|27|"radicalness"|3930|.3426256|.2420918|2.560231|.5098228|0|0|.0200397|.15|.3076923|.5|.6923077|1|1
2006|28|"radicalness"|3008|.3550828|.2775858|2.127736|.3697257|0|0|0|.1052632|.3333333|.5714286|.75|1|1
2006|29|"radicalness"|3570|.3740054|.2770804|2.216305|.3800187|0|0|0|.1428571|.3454907|.5714286|.7759857|1|1
2006|30|"radicalness"|1935|.3636397|.2544434|2.497286|.4423746|0|0|0|.15625|.3333333|.5333334|.7142857|1|1
2006|31|"radicalness"|4218|.3144485|.2471643|2.665013|.613422|0|0|0|.1111111|.2777778|.4782609|.6764706|1|1
2006|32|"radicalness"|6489|.3205433|.2631202|2.350074|.5300229|0|0|0|.0909091|.2857143|.5|.7|1|1
